id,date,day,trading,data available,price,spread-low,spread-high,event
RL012,1912-02-07T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-02-08T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-02-09T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-02-10T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-02-11T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-02-12T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-02-13T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-02-14T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-02-15T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-02-16T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-02-17T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-02-18T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-02-19T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-02-20T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-02-21T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-02-22T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-02-23T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-02-24T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-02-25T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-02-26T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-02-27T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-02-28T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-02-29T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-03-01T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-03-02T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-03-03T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-03-04T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-03-05T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-03-06T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-03-07T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-03-08T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-03-09T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-03-10T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-03-11T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-03-12T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-03-13T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-03-14T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-03-15T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-03-16T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-03-17T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-03-18T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-03-19T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-03-20T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-03-21T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-03-22T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-03-23T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-03-24T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-03-25T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-03-26T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-03-27T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-03-28T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-03-29T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-03-30T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-03-31T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-04-01T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-04-02T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-04-03T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-04-04T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-04-05T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-04-06T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-04-07T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-04-08T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-04-09T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-04-10T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-04-11T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-04-12T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-04-13T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-04-14T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-04-15T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-04-16T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-04-17T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-04-18T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-04-19T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-04-20T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-04-21T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-04-22T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-04-23T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-04-24T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-04-25T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-04-26T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-04-27T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-04-28T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-04-29T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-04-30T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-05-01T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-05-02T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-05-03T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-05-04T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-05-05T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-05-06T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-05-07T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-05-08T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-05-09T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-05-10T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-05-11T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-05-12T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-05-13T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-05-14T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-05-15T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-05-16T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-05-17T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-05-18T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-05-19T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-05-20T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-05-21T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-05-22T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-05-23T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-05-24T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-05-25T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-05-26T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-05-27T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-05-28T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-05-29T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-05-30T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-05-31T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-06-01T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-06-02T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-06-03T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-06-04T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-06-05T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-06-06T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-06-07T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-06-08T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-06-09T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-06-10T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-06-11T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-06-12T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-06-13T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-06-14T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-06-15T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-06-16T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-06-17T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-06-18T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-06-19T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-06-20T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-06-21T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-06-22T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-06-23T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-06-24T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-06-25T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-06-26T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-06-27T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-06-28T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-06-29T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-06-30T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-07-01T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-07-02T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-07-03T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-07-04T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-07-05T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-07-06T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-07-07T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-07-08T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-07-09T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-07-10T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-07-11T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-07-12T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-07-13T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-07-14T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-07-15T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-07-16T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-07-17T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-07-18T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-07-19T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-07-20T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-07-21T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-07-22T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-07-23T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-07-24T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-07-25T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-07-26T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-07-27T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-07-28T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-07-29T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-07-30T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-07-31T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-08-01T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-08-02T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-08-03T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-08-04T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-08-05T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-08-06T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-08-07T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-08-08T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-08-09T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-08-10T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-08-11T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-08-12T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-08-13T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-08-14T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-08-15T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-08-16T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-08-17T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-08-18T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-08-19T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-08-20T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-08-21T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-08-22T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-08-23T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-08-24T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-08-25T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-08-26T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-08-27T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-08-28T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-08-29T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-08-30T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-08-31T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-09-01T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-09-02T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-09-03T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-09-04T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-09-05T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-09-06T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-09-07T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-09-08T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-09-09T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-09-10T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-09-11T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-09-12T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-09-13T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-09-14T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-09-15T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-09-16T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-09-17T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-09-18T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-09-19T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-09-20T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-09-21T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-09-22T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-09-23T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-09-24T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-09-25T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-09-26T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-09-27T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-09-28T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-09-29T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-09-30T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-10-01T00:00:00Z,Tuesday,TRUE,TRUE,89 8-7/8,88-1/2,89-1/2,NA
RL012,1912-10-02T00:00:00Z,Wednesday,TRUE,TRUE,88-7/8 1/4 1/2 3/4,88-1/2,89-1/2,NA
RL012,1912-10-03T00:00:00Z,Thursday,TRUE,TRUE,88-1/2 1/4 1/4,88,89,NA
RL012,1912-10-04T00:00:00Z,Friday,TRUE,TRUE,88-5/8 8 7-3/4,87-1/2,88-1/2,NA
RL012,1912-10-05T00:00:00Z,Saturday,TRUE,TRUE,87-1/2 8-1/4,87-1/2,88-1/2,NA
RL012,1912-10-06T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-10-07T00:00:00Z,Monday,TRUE,TRUE,88-1/8 1/4 7-7/8 8-1/8 7-7/8,87-1/2,88-1/2,NA
RL012,1912-10-08T00:00:00Z,Tuesday,TRUE,TRUE,87-5/8 1/2 3/4,87-1/2,88-1/2,NA
RL012,1912-10-09T00:00:00Z,Wednesday,TRUE,TRUE,87-1/8 1/2 3/4 1/4,87,88,NA
RL012,1912-10-10T00:00:00Z,Thursday,TRUE,TRUE,87-1/4 8 7-1/4 3/4,87-1/2,88-1/2,NA
RL012,1912-10-11T00:00:00Z,Friday,TRUE,TRUE,87-3/4 7/8 8 88,87-1/2,88-1/2,NA
RL012,1912-10-12T00:00:00Z,Saturday,TRUE,TRUE,87.75,87,88,NA
RL012,1912-10-13T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-10-14T00:00:00Z,Monday,TRUE,TRUE,86-1/2 6/8,86-1/2,87-1/2,NA
RL012,1912-10-15T00:00:00Z,Tuesday,TRUE,TRUE,86-1/2 3/4 1/4 7-1/4 6-7/8 7 6-3/4 7-3/8,86-1/2,87-1/2,NA
RL012,1912-10-16T00:00:00Z,Wednesday,TRUE,TRUE,87-3/4 8-1/4 7-1/2,87,88,NA
RL012,1912-10-17T00:00:00Z,Thursday,TRUE,TRUE,88 7-3/4 8-1/4 3/8 5/8,88,89,NA
RL012,1912-10-18T00:00:00Z,Friday,TRUE,TRUE,88,87-1/2,88-1/2,NA
RL012,1912-10-19T00:00:00Z,Saturday,TRUE,TRUE,NA,87-1/2,88-1/2,NA
RL012,1912-10-20T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-10-21T00:00:00Z,Monday,TRUE,TRUE,87-1/2 8-1/8 7-6/8 6-1/2 7-3/4 1/4,87,88,NA
RL012,1912-10-22T00:00:00Z,Tuesday,TRUE,TRUE,86-3/4 7-1/4 6-1/2,86-1/2,87-1/2,NA
RL012,1912-10-23T00:00:00Z,Wednesday,TRUE,TRUE,87-1/4 6-1/2 7 6-3/4 7,87,88,NA
RL012,1912-10-24T00:00:00Z,Thursday,TRUE,TRUE,87-6/8 7 1/4 3/4 87-3/4,87,88,NA
RL012,1912-10-25T00:00:00Z,Friday,TRUE,TRUE,87-1/8 3/8,87,88,NA
RL012,1912-10-26T00:00:00Z,Saturday,TRUE,TRUE,87-3/4 1/8 1/4,87,88,NA
RL012,1912-10-27T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-10-28T00:00:00Z,Monday,TRUE,TRUE,87-1/8 | 87 7/8 1/2 3/8,87,88,NA
RL012,1912-10-29T00:00:00Z,Tuesday,TRUE,TRUE,NA,87,88,NA
RL012,1912-10-30T00:00:00Z,Wednesday,TRUE,TRUE,87-3/8 1/2 7/8,87,88,NA
RL012,1912-10-31T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-11-01T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL012,1912-11-02T00:00:00Z,Saturday,TRUE,TRUE,87-1/4 1/2 7/8,87,88,NA
RL012,1912-11-03T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-11-04T00:00:00Z,Monday,TRUE,TRUE,87-1/2 7/8 1/2 8-1/8,87-1/2,88-1/2,NA
RL012,1912-11-05T00:00:00Z,Tuesday,TRUE,TRUE,87-7/8,87,88,NA
RL012,1912-11-06T00:00:00Z,Wednesday,TRUE,TRUE,87-1/8 7 3/8 1/8,87,88,NA
RL012,1912-11-07T00:00:00Z,Thursday,TRUE,TRUE,87-3/8 3/4 1/4 1/2 1/4 7 1/4 1/2 1/8,87,88,NA
RL012,1912-11-08T00:00:00Z,Friday,TRUE,TRUE,86-3/4 7/8 7-1/4 6-3/4,86-1/2,87-1/2,NA
RL012,1912-11-09T00:00:00Z,Saturday,TRUE,TRUE,87-1/4 6-3/4,86-1/2,87-1/2,NA
RL012,1912-11-10T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-11-11T00:00:00Z,Monday,TRUE,TRUE,86-3/4 7 6-1/2 7-1/4 1/8,86-1/2,87-1/2,NA
RL012,1912-11-12T00:00:00Z,Tuesday,TRUE,TRUE,86-7/8 | 86-7/8,86-1/2,87-1/2,NA
RL012,1912-11-13T00:00:00Z,Wednesday,TRUE,TRUE,| 87-3/8 7,87,88,NA
RL012,1912-11-14T00:00:00Z,Thursday,TRUE,TRUE,86 5-1/4 1/2 1/4,85,86,XD
RL012,1912-11-15T00:00:00Z,Friday,TRUE,TRUE,85-3/8 6,85-1/2,86-1/2,XD
RL012,1912-11-16T00:00:00Z,Saturday,TRUE,TRUE,86-3/8 6 7,86,87,XD
RL012,1912-11-17T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL012,1912-11-18T00:00:00Z,Monday,TRUE,TRUE,86-1/2 7-3/4 3/8 7/8 1/2,87-1/2,88-1/2,XD
RL012,1912-11-19T00:00:00Z,Tuesday,TRUE,TRUE,87-1/2 8-1/2 1/4 1/2 3/4,88-1/2,89-1/2,XD
RL012,1912-11-20T00:00:00Z,Wednesday,TRUE,TRUE,88-3/4 7/8 9 1/4 3/8 1/2 7/8 6/8 1/2 3/4 7/8 1/2 3/4 7/8 90 89-1/2 3/8 3/4 1/4,89,90,XD
